survey,ATLAS-c0,ATLAS-o0,ATLAS-c1,ATLAS-o1,ATLAS-c2,ATLAS-o2,ATLAS-c3,ATLAS-o3,ATLAS-c4,ATLAS-o4,ATLAS-c5,ATLAS-o5,ATLAS-c6,ATLAS-o6,ATLAS-c7,ATLAS-o7,ATLAS-c8,ATLAS-o8,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.220830543268143,17.058411314847824,-999.0,-999.0,18.80270004272461,17.607200622558594,16.589099884033203,16.140600204467773,32.09459211251605,0.9565535142781194
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.213118442835505,17.021026675648006,18.80270004272461,17.607200622558594,16.589099884033203,16.140600204467773,32.09459211251605,0.9565535142781194
ATLAS,-999.0,17.091515735378167,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.521299362182617,17.36949920654297,16.832799911499023,16.574899673461914,32.097756032951786,0.7158547373897378
ATLAS,-999.0,-999.0,17.89914873444799,17.100078239801018,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.521299362182617,17.36949920654297,16.832799911499023,16.574899673461914,32.097756032951786,0.7158547373897378
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.0931073236852,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.521299362182617,17.36949920654297,16.832799911499023,16.574899673461914,32.097756032951786,0.7158547373897378
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.908574657669288,17.096259013467606,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.521299362182617,17.36949920654297,16.832799911499023,16.574899673461914,32.097756032951786,0.7158547373897378
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.88031154737071,17.09249837090138,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.521299362182617,17.36949920654297,16.832799911499023,16.574899673461914,32.097756032951786,0.7158547373897378
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.879245344081163,17.091544529063736,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.521299362182617,17.36949920654297,16.832799911499023,16.574899673461914,32.097756032951786,0.7158547373897378
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.871961674933125,17.08687819128649,-999.0,-999.0,-999.0,-999.0,18.521299362182617,17.36949920654297,16.832799911499023,16.574899673461914,32.097756032951786,0.7158547373897378
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.893460529824218,17.086358094532038,-999.0,-999.0,18.521299362182617,17.36949920654297,16.832799911499023,16.574899673461914,32.097756032951786,0.7158547373897378
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.890007133409227,17.055476830724036,18.521299362182617,17.36949920654297,16.832799911499023,16.574899673461914,32.097756032951786,0.7158547373897378
ATLAS,-999.0,17.587578638889674,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.412700653076172,17.70840072631836,17.43630027770996,17.316499710083008,32.099840087104475,0.5638340070022725
ATLAS,-999.0,-999.0,18.08723758494204,17.58739787358595,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.412700653076172,17.70840072631836,17.43630027770996,17.316499710083008,32.099840087104475,0.5638340070022725
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.591310765349167,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.412700653076172,17.70840072631836,17.43630027770996,17.316499710083008,32.099840087104475,0.5638340070022725
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.085234394123965,17.58462231264209,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.412700653076172,17.70840072631836,17.43630027770996,17.316499710083008,32.099840087104475,0.5638340070022725
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.080348647748405,17.582719509237034,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.412700653076172,17.70840072631836,17.43630027770996,17.316499710083008,32.099840087104475,0.5638340070022725
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.06390991582045,17.563476433509322,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.412700653076172,17.70840072631836,17.43630027770996,17.316499710083008,32.099840087104475,0.5638340070022725
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.07397779688949,17.5791591647491,-999.0,-999.0,-999.0,-999.0,18.412700653076172,17.70840072631836,17.43630027770996,17.316499710083008,32.099840087104475,0.5638340070022725
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.075137952351607,17.576211774095768,-999.0,-999.0,18.412700653076172,17.70840072631836,17.43630027770996,17.316499710083008,32.099840087104475,0.5638340070022725
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.07155249153863,17.54330504184523,18.412700653076172,17.70840072631836,17.43630027770996,17.316499710083008,32.099840087104475,0.5638340070022725
ATLAS,-999.0,17.547673163524237,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.321500778198242,18.16309928894043,17.020700454711914,16.528200149536133,32.104204018444136,0.7784916404276463
ATLAS,-999.0,-999.0,18.77846218356484,17.54232719878315,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.321500778198242,18.16309928894043,17.020700454711914,16.528200149536133,32.104204018444136,0.7784916404276463
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.54665029329032,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.321500778198242,18.16309928894043,17.020700454711914,16.528200149536133,32.104204018444136,0.7784916404276463
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.803995834635533,17.55634612769298,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.321500778198242,18.16309928894043,17.020700454711914,16.528200149536133,32.104204018444136,0.7784916404276463
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.76308854243555,17.555495956561522,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.321500778198242,18.16309928894043,17.020700454711914,16.528200149536133,32.104204018444136,0.7784916404276463
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.779246389563127,17.541977290266832,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.321500778198242,18.16309928894043,17.020700454711914,16.528200149536133,32.104204018444136,0.7784916404276463
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.77448641102355,17.533994668738607,-999.0,-999.0,-999.0,-999.0,19.321500778198242,18.16309928894043,17.020700454711914,16.528200149536133,32.104204018444136,0.7784916404276463
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.76797904658632,17.54543736558712,-999.0,-999.0,19.321500778198242,18.16309928894043,17.020700454711914,16.528200149536133,32.104204018444136,0.7784916404276463
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.763408399815496,17.505386499159666,19.321500778198242,18.16309928894043,17.020700454711914,16.528200149536133,32.104204018444136,0.7784916404276463
ATLAS,-999.0,16.932709055015167,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.89539909362793,17.740999221801758,16.37150001525879,15.742400169372559,32.11323068811156,0.9623885743732599
ATLAS,-999.0,-999.0,18.370103880421947,16.954200110938544,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.89539909362793,17.740999221801758,16.37150001525879,15.742400169372559,32.11323068811156,0.9623885743732599
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,16.939171343620444,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.89539909362793,17.740999221801758,16.37150001525879,15.742400169372559,32.11323068811156,0.9623885743732599
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.37583664883107,16.94855048680819,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.89539909362793,17.740999221801758,16.37150001525879,15.742400169372559,32.11323068811156,0.9623885743732599
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.351309257113627,16.964518895329462,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.89539909362793,17.740999221801758,16.37150001525879,15.742400169372559,32.11323068811156,0.9623885743732599
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.344557168486915,16.95546939826363,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.89539909362793,17.740999221801758,16.37150001525879,15.742400169372559,32.11323068811156,0.9623885743732599
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.350315203710963,16.948394855907615,-999.0,-999.0,-999.0,-999.0,18.89539909362793,17.740999221801758,16.37150001525879,15.742400169372559,32.11323068811156,0.9623885743732599
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.33910730233476,16.943658755224412,-999.0,-999.0,18.89539909362793,17.740999221801758,16.37150001525879,15.742400169372559,32.11323068811156,0.9623885743732599
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.35540673847228,16.91247358205615,18.89539909362793,17.740999221801758,16.37150001525879,15.742400169372559,32.11323068811156,0.9623885743732599
ATLAS,-999.0,16.871640400520427,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.1643009185791,17.092500686645508,16.639699935913086,16.44219970703125,32.11470089556531,0.34819838860656155
ATLAS,-999.0,-999.0,17.613411782475538,16.878445145786458,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.1643009185791,17.092500686645508,16.639699935913086,16.44219970703125,32.11470089556531,0.34819838860656155
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,16.871933132530014,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.1643009185791,17.092500686645508,16.639699935913086,16.44219970703125,32.11470089556531,0.34819838860656155
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.6039911048792,16.875194289006046,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.1643009185791,17.092500686645508,16.639699935913086,16.44219970703125,32.11470089556531,0.34819838860656155
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.592979939095756,16.868215636489865,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.1643009185791,17.092500686645508,16.639699935913086,16.44219970703125,32.11470089556531,0.34819838860656155
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.591870876772465,16.864127583099098,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.1643009185791,17.092500686645508,16.639699935913086,16.44219970703125,32.11470089556531,0.34819838860656155
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.587390988059738,16.861443421157087,-999.0,-999.0,-999.0,-999.0,18.1643009185791,17.092500686645508,16.639699935913086,16.44219970703125,32.11470089556531,0.34819838860656155
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.598837074779926,16.86962595344007,-999.0,-999.0,18.1643009185791,17.092500686645508,16.639699935913086,16.44219970703125,32.11470089556531,0.34819838860656155
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.60097626025443,16.829265690927148,18.1643009185791,17.092500686645508,16.639699935913086,16.44219970703125,32.11470089556531,0.34819838860656155
ATLAS,-999.0,17.151822008649958,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.261199951171875,17.329099655151367,16.951900482177734,16.779600143432617,32.118711098775265,0.6575812118534436
ATLAS,-999.0,-999.0,17.790655456951338,17.15384238150288,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.261199951171875,17.329099655151367,16.951900482177734,16.779600143432617,32.118711098775265,0.6575812118534436
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.15755544732109,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.261199951171875,17.329099655151367,16.951900482177734,16.779600143432617,32.118711098775265,0.6575812118534436
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.793969430326673,17.153093626843148,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.261199951171875,17.329099655151367,16.951900482177734,16.779600143432617,32.118711098775265,0.6575812118534436
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.774840033192316,17.14652784885451,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.261199951171875,17.329099655151367,16.951900482177734,16.779600143432617,32.118711098775265,0.6575812118534436
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.770544484147113,17.135750530932214,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.261199951171875,17.329099655151367,16.951900482177734,16.779600143432617,32.118711098775265,0.6575812118534436
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.777414146062647,17.143587908498915,-999.0,-999.0,-999.0,-999.0,18.261199951171875,17.329099655151367,16.951900482177734,16.779600143432617,32.118711098775265,0.6575812118534436
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.795729719793393,17.14422513292792,-999.0,-999.0,18.261199951171875,17.329099655151367,16.951900482177734,16.779600143432617,32.118711098775265,0.6575812118534436
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.788195094902907,17.105558122562545,18.261199951171875,17.329099655151367,16.951900482177734,16.779600143432617,32.118711098775265,0.6575812118534436
ATLAS,-999.0,16.817727646051505,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.63610076904297,17.382999420166016,16.36240005493164,15.894800186157227,32.12487622949256,0.8436283123668894
ATLAS,-999.0,-999.0,18.024386622938167,16.839202623449193,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.63610076904297,17.382999420166016,16.36240005493164,15.894800186157227,32.12487622949256,0.8436283123668894
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,16.824529266948304,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.63610076904297,17.382999420166016,16.36240005493164,15.894800186157227,32.12487622949256,0.8436283123668894
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.02961807430021,16.835259057385187,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.63610076904297,17.382999420166016,16.36240005493164,15.894800186157227,32.12487622949256,0.8436283123668894
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.988080007513297,16.83380824954411,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.63610076904297,17.382999420166016,16.36240005493164,15.894800186157227,32.12487622949256,0.8436283123668894
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.000428291514954,16.839249389297553,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.63610076904297,17.382999420166016,16.36240005493164,15.894800186157227,32.12487622949256,0.8436283123668894
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.98411391334869,16.836938795365153,-999.0,-999.0,-999.0,-999.0,18.63610076904297,17.382999420166016,16.36240005493164,15.894800186157227,32.12487622949256,0.8436283123668894
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.001728146450933,16.82539240662672,-999.0,-999.0,18.63610076904297,17.382999420166016,16.36240005493164,15.894800186157227,32.12487622949256,0.8436283123668894
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.026285887805138,16.7943927090774,18.63610076904297,17.382999420166016,16.36240005493164,15.894800186157227,32.12487622949256,0.8436283123668894
ATLAS,-999.0,17.633283347639402,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.2992000579834,18.072399139404297,17.248699188232422,16.881900787353516,32.12608962986166,0.6972021357679892
ATLAS,-999.0,-999.0,18.658088728732523,17.652344744824333,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.2992000579834,18.072399139404297,17.248699188232422,16.881900787353516,32.12608962986166,0.6972021357679892
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.637107030647574,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.2992000579834,18.072399139404297,17.248699188232422,16.881900787353516,32.12608962986166,0.6972021357679892
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.687330201257588,17.64399367040775,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.2992000579834,18.072399139404297,17.248699188232422,16.881900787353516,32.12608962986166,0.6972021357679892
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.65356605503933,17.649955823498214,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.2992000579834,18.072399139404297,17.248699188232422,16.881900787353516,32.12608962986166,0.6972021357679892
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.65664986246789,17.643060175394375,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.2992000579834,18.072399139404297,17.248699188232422,16.881900787353516,32.12608962986166,0.6972021357679892
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.636871619122203,17.63997920990559,-999.0,-999.0,-999.0,-999.0,19.2992000579834,18.072399139404297,17.248699188232422,16.881900787353516,32.12608962986166,0.6972021357679892
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.66517484766059,17.640217294362657,-999.0,-999.0,19.2992000579834,18.072399139404297,17.248699188232422,16.881900787353516,32.12608962986166,0.6972021357679892
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.685042203300604,17.6056585211144,19.2992000579834,18.072399139404297,17.248699188232422,16.881900787353516,32.12608962986166,0.6972021357679892
ATLAS,-999.0,17.297272065291185,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.093900680541992,17.40049934387207,17.138599395751953,17.028200149536133,32.1299550599673,0.20732359344581053
ATLAS,-999.0,-999.0,17.785142238225948,17.291953353400153,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.093900680541992,17.40049934387207,17.138599395751953,17.028200149536133,32.1299550599673,0.20732359344581053
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.298098890565754,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.093900680541992,17.40049934387207,17.138599395751953,17.028200149536133,32.1299550599673,0.20732359344581053
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.776528051761304,17.288322170211714,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.093900680541992,17.40049934387207,17.138599395751953,17.028200149536133,32.1299550599673,0.20732359344581053
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.755351324340655,17.286854371005152,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.093900680541992,17.40049934387207,17.138599395751953,17.028200149536133,32.1299550599673,0.20732359344581053
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.754956394856578,17.26965565495739,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.093900680541992,17.40049934387207,17.138599395751953,17.028200149536133,32.1299550599673,0.20732359344581053
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.755126623147977,17.269905061606785,-999.0,-999.0,-999.0,-999.0,18.093900680541992,17.40049934387207,17.138599395751953,17.028200149536133,32.1299550599673,0.20732359344581053
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.76432812723256,17.283636939901392,-999.0,-999.0,18.093900680541992,17.40049934387207,17.138599395751953,17.028200149536133,32.1299550599673,0.20732359344581053
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.76009084047385,17.23812495034588,18.093900680541992,17.40049934387207,17.138599395751953,17.028200149536133,32.1299550599673,0.20732359344581053
ATLAS,-999.0,16.720133187453506,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.41900062561035,17.238300323486328,16.282499313354492,15.854599952697754,32.13249796950997,0.37314290903107394
ATLAS,-999.0,-999.0,17.839112379397413,16.734023099370006,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.41900062561035,17.238300323486328,16.282499313354492,15.854599952697754,32.13249796950997,0.37314290903107394
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,16.722721773455127,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.41900062561035,17.238300323486328,16.282499313354492,15.854599952697754,32.13249796950997,0.37314290903107394
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.867653166394817,16.73414323558208,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.41900062561035,17.238300323486328,16.282499313354492,15.854599952697754,32.13249796950997,0.37314290903107394
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.802686621027686,16.73766366433325,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.41900062561035,17.238300323486328,16.282499313354492,15.854599952697754,32.13249796950997,0.37314290903107394
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.81227503063491,16.727573234751215,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.41900062561035,17.238300323486328,16.282499313354492,15.854599952697754,32.13249796950997,0.37314290903107394
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.806684776547808,16.72478061006485,-999.0,-999.0,-999.0,-999.0,18.41900062561035,17.238300323486328,16.282499313354492,15.854599952697754,32.13249796950997,0.37314290903107394
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.825985957145537,16.729078471524673,-999.0,-999.0,18.41900062561035,17.238300323486328,16.282499313354492,15.854599952697754,32.13249796950997,0.37314290903107394
